model_id,dataset,source_dataset,preprocessing_variant,samples,cer_mean,cer_median,corpus_cer,wer_mean,wer_median,corpus_wer,cla_mean,corpus_cla,crw_mean,corpus_crw,char_accuracy_mean,corpus_char_accuracy,word_accuracy_mean,corpus_word_accuracy,exact_match_rate,reference_chars,edit_distance_chars,char_substitutions,char_insertions,char_deletions,char_correct,reference_words,edit_distance_words,word_substitutions,word_insertions,word_deletions,correct_recognized_words,inference_seconds_total,inference_seconds_mean,inference_seconds_median,rss_after_mb_max,cuda_peak_allocated_mb_max,cuda_peak_reserved_mb_max
kraken_excluded_probe,polish_forms_excluded,polish_forms,native,3,0.5279832113374041,0.46808510638297873,0.5175438596491229,1.107142857142857,1.0,1.0,0.6174321437149973,0.6403508771929824,0.2261904761904762,0.26666666666666666,0.4720167886625959,0.48245614035087714,0.14285714285714288,0.0,0.0,114,59,38,3,18,58,15,15,11,4,0,4,11.66459900024347,3.8881996667478234,0.08278210018761456,1190.6640625,,
