model_id,dataset,source_dataset,preprocessing_variant,samples,cer_mean,cer_median,corpus_cer,wer_mean,wer_median,corpus_wer,cla_mean,corpus_cla,crw_mean,corpus_crw,char_accuracy_mean,corpus_char_accuracy,word_accuracy_mean,corpus_word_accuracy,exact_match_rate,reference_chars,edit_distance_chars,char_substitutions,char_insertions,char_deletions,char_correct,reference_words,edit_distance_words,word_substitutions,word_insertions,word_deletions,correct_recognized_words,inference_seconds_total,inference_seconds_mean,inference_seconds_median,rss_after_mb_max,cuda_peak_allocated_mb_max,cuda_peak_reserved_mb_max
kraken_dysgraphia_oversampled_local_10ep_malaysian_auto_invert,malaysian_auto_invert,malaysian,auto_invert,424,0.7761843456301913,0.7448202959830867,0.7290850347150615,1.1740209541506712,1.0,1.1159305993690851,0.4551894059982066,0.51295799821269,0.0023857170083585177,0.002365930599369085,0.2454597401058755,0.2709149652849385,0.0021236625010209917,0.0,0.0,14547,10606,6354,731,3521,4672,2536,2830,2360,300,170,6,37.88353380234912,0.08934795708101208,0.06135214993264526,1289.796875,,
