model_id,dataset,source_dataset,preprocessing_variant,samples,cer_mean,cer_median,corpus_cer,wer_mean,wer_median,corpus_wer,cla_mean,corpus_cla,crw_mean,corpus_crw,char_accuracy_mean,corpus_char_accuracy,word_accuracy_mean,corpus_word_accuracy,exact_match_rate,reference_chars,edit_distance_chars,char_substitutions,char_insertions,char_deletions,char_correct,reference_words,edit_distance_words,word_substitutions,word_insertions,word_deletions,correct_recognized_words,inference_seconds_total,inference_seconds_mean,inference_seconds_median,rss_after_mb_max,cuda_peak_allocated_mb_max,cuda_peak_reserved_mb_max
kraken_standard_local_10ep,polish_forms_test,polish_forms,native,241,0.024190183362066502,0.0,0.024790307548928237,0.111881709807021,0.0,0.10679048171793383,0.9860976241661619,0.9862068965517241,0.8975927023644866,0.9007544979686594,0.9758098166379335,0.9752096924510718,0.8897780412303234,0.8932095182820662,0.5850622406639004,10730,266,91,57,118,10521,1723,184,150,13,21,1552,31.04675139999017,0.12882469460576834,0.07509820000268519,1203.86328125,,
