model_id,dataset,source_dataset,preprocessing_variant,group,samples,cer_mean,cla_mean,corpus_edit_distance_chars,corpus_reference_chars,corpus_char_substitutions,corpus_char_insertions,wer_mean,crw_mean,corpus_edit_distance_words,corpus_reference_words,corpus_correct_recognized_words,inference_seconds_mean,cuda_peak_allocated_mb_max,cuda_peak_reserved_mb_max,corpus_cer,corpus_wer,corpus_cla,corpus_crw
kraken_dysgraphia_oversampled_local_10ep_malaysian_raw,malaysian_raw,malaysian,raw,LPD,248,1.1799090739626328,-0.11121927753556933,10003,9470,5549,3716,1.7689398303309594,0.0,2740,1630,0,0.11902965282300307,,,1.0562829989440339,1.6809815950920246,0.02164730728616684,0.0
kraken_dysgraphia_oversampled_local_10ep_malaysian_raw,malaysian_raw,malaysian,raw,PD,176,1.1146368803580757,0.02814530777144716,5137,5077,2754,1590,1.8322984307359307,0.0009469696969696969,1559,906,1,0.06344211306184827,,,1.011818002757534,1.7207505518763797,0.14437660035454009,0.0011037527593818985
